archivo,linea,riesgo,patrones,codigo
/app/backend/modules/auth/routes.py,545,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador'] or"
/app/backend/modules/auth/routes.py,550,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador']"
/app/backend/modules/auth/routes.py,554,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador'] or"
/app/backend/modules/auth/routes.py,560,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador', 'Director']"
/app/backend/modules/auth/routes.py,564,ALTO,Administrador,current_user.get('role') == 'Administrador'
/app/backend/modules/auth/routes.py,568,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador'] or"
/app/backend/modules/auth/routes.py,573,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador', 'Gerente', 'Director', 'Auditor']"
/app/backend/modules/auth/routes.py,577,ALTO,Administrador,current_user.get('role') == 'Administrador'
/app/backend/modules/auth/routes.py,581,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador']"
/app/backend/modules/auth/routes.py,585,ALTO,Administrador,current_user.get('role') == 'Administrador'
/app/backend/modules/auth/routes.py,589,ALTO,"Administrador, Supervisor","current_user.get('role') in ['Supervisor', 'Administrador']"
/app/backend/modules/auth/routes.py,593,ALTO,Administrador,current_user.get('role') == 'Administrador' or
/app/backend/modules/auth/routes.py,594,MEDIO,USUARIO,'SISTEMA_USUARIOS_VER' in context.permisos
/app/backend/modules/auth/routes.py,623,BAJO,"Administrador, USUARIO",- Requiere permiso SISTEMA_USUARIOS_CREAR o fallback legacy (Administrador+)
/app/backend/modules/auth/routes.py,631,BAJO,Usuario,"role: str (opcional, default 'Usuario')"
/app/backend/modules/auth/routes.py,673,ALTO,"SuperAdministrador, Administrador","if current_user['role'] not in ['SuperAdministrador', 'Administrador']:"
/app/backend/modules/auth/schemas.py,21,BAJO,"Administrador, Supervisor, Usuario","name: str  # ""Administrador"", ""Supervisor"", ""Usuario"""
/app/backend/modules/auth/schemas.py,127,BAJO,Usuario,"{""id"": ""usuarios"", ""nombre"": ""Usuarios"", ""descripcion"": ""Gestión de usuarios y roles""},"
/app/backend/modules/auth/schemas.py,134,BAJO,Administrador,"""nombre"": ""Administrador"","
/app/backend/modules/auth/schemas.py,140,BAJO,Supervisor,"""nombre"": ""Supervisor"","
/app/backend/modules/auth/schemas.py,146,BAJO,Usuario,"""nombre"": ""Usuario"","
/app/backend/modules/tablajeria/ordenes_service.py,139,BAJO,Usuario,"Activo, FechaAltaUTC, UsuarioAltaID"
/app/backend/modules/tablajeria/ordenes_service.py,317,BAJO,Usuario,"FechaOperacionMexico, FechaAltaUTC, UsuarioAltaID"
/app/backend/modules/tablajeria/ordenes_service.py,420,BAJO,Supervisor,"'ResponsableID', 'EjecutorID', 'SupervisorID', 'AutorizadoPor',"
/app/backend/modules/tablajeria/ordenes_service.py,421,BAJO,Usuario,"'UsuarioAltaID', 'UsuarioModificacionID']:"
/app/backend/modules/tablajeria/ordenes_service.py,572,BAJO,Usuario,UsuarioModificacionID = %s
/app/backend/modules/tablajeria/ordenes_service.py,622,BAJO,Usuario,usuario_id: Usuario que registra
/app/backend/modules/tablajeria/ordenes_service.py,691,BAJO,Usuario,UsuarioCapturaID = %s
/app/backend/modules/tablajeria/ordenes_service.py,737,BAJO,Usuario,UsuarioModificacionID = %s
/app/backend/modules/tablajeria/ordenes_service.py,833,BAJO,Usuario,UsuarioModificacionID = %s
/app/backend/modules/tablajeria/ordenes_service.py,882,BAJO,Usuario,"RequiereAutorizacion, FechaRegistroUTC, UsuarioRegistroID"
/app/backend/modules/tablajeria/ordenes_service.py,956,BAJO,Usuario,UsuarioModificacionID = %s
/app/backend/modules/tablajeria/ordenes_service.py,1023,BAJO,Usuario,UsuarioModificacionID = %s
/app/backend/modules/tablajeria/ordenes_service.py,1049,BAJO,Usuario,"UsuarioAltaID, MotivoAutorizacion,"
/app/backend/modules/tablajeria/fase6_service.py,274,BAJO,Usuario,"FechaMovimiento, UsuarioID, Referencia"
/app/backend/modules/tablajeria/fase6_service.py,308,BAJO,Usuario,"FechaMovimiento, UsuarioID, Referencia"
/app/backend/modules/tablajeria/fase6_service.py,331,BAJO,Usuario,"FechaMovimiento, UsuarioID, Referencia"
/app/backend/modules/tablajeria/fase6_service.py,391,BAJO,Usuario,usuario_id: Usuario que realiza el costeo
/app/backend/modules/tablajeria/fase6_service.py,479,BAJO,Usuario,"ReglaCosteoAplicada, UsuarioID"
/app/backend/modules/tablajeria/fase6_service.py,631,BAJO,Usuario,"FechaPoliza, Concepto, MontoTotal, UsuarioID"
/app/backend/modules/tablajeria/routes.py,157,BAJO,Usuario,"'AutorizadoPor', 'UsuarioAltaID', 'UsuarioModificacionID']:"
/app/backend/modules/rbac_context_sql/context_service.py,17,BAJO,Usuario,"u.UsuarioID,"
/app/backend/modules/rbac_context_sql/context_service.py,24,BAJO,Usuario,FROM Usuario_Catalogo u
/app/backend/modules/rbac_context_sql/context_service.py,25,BAJO,Usuario,WHERE u.UsuarioID = %s
/app/backend/modules/rbac_context_sql/context_service.py,43,BAJO,Usuario,FROM Usuario_RolesContexto urc
/app/backend/modules/rbac_context_sql/context_service.py,50,BAJO,Usuario,WHERE urc.UsuarioID = %s
/app/backend/modules/rbac_context_sql/context_service.py,65,BAJO,Usuario,"urc.UsuarioRolContextoID,"
/app/backend/modules/rbac_context_sql/context_service.py,66,BAJO,Usuario,"urc.UsuarioID,"
/app/backend/modules/rbac_context_sql/context_service.py,74,BAJO,Usuario,FROM Usuario_RolesContexto urc
/app/backend/modules/rbac_context_sql/context_service.py,75,BAJO,Usuario,INNER JOIN Usuario_Roles r
/app/backend/modules/rbac_context_sql/context_service.py,77,BAJO,Usuario,WHERE urc.UsuarioID = %s
/app/backend/modules/rbac_context_sql/context_service.py,99,BAJO,Usuario,FROM Usuario_RolesContexto urc
/app/backend/modules/rbac_context_sql/context_service.py,100,BAJO,Usuario,INNER JOIN Usuario_Roles r
/app/backend/modules/rbac_context_sql/context_service.py,102,BAJO,Usuario,INNER JOIN Usuario_PermisosRolModulo prm
/app/backend/modules/rbac_context_sql/context_service.py,106,BAJO,Usuario,WHERE urc.UsuarioID = %s
/app/backend/modules/rbac_context_sql/routes.py,38,BAJO,Usuario,FROM vw_Usuario_RolesContexto
/app/backend/modules/rbac_context_sql/routes.py,39,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/modules/rbac_context_sql/routes.py,57,BAJO,Usuario,INSERT INTO Usuario_RolesContexto (
/app/backend/modules/rbac_context_sql/routes.py,58,BAJO,Usuario,"UsuarioID,"
/app/backend/modules/rbac_context_sql/routes.py,99,BAJO,Usuario,UPDATE Usuario_RolesContexto
/app/backend/modules/rbac_context_sql/routes.py,111,BAJO,Usuario,WHERE UsuarioRolContextoID = %s
/app/backend/modules/rbac_context_sql/routes.py,145,BAJO,Usuario,"urc.UsuarioID,"
/app/backend/modules/rbac_context_sql/routes.py,159,BAJO,Usuario,FROM vw_Usuario_RolesContexto urc
/app/backend/modules/rbac_context_sql/routes.py,160,BAJO,Usuario,INNER JOIN Usuario_PermisosRolModulo prm
/app/backend/modules/rbac_context_sql/routes.py,164,BAJO,Usuario,WHERE urc.UsuarioID = %s
/app/backend/modules/informes_auditoria/repository.py,36,BAJO,Usuario,"ElaboradoPorUsuarioID as elaborado_por_usuario_id,"
/app/backend/modules/informes_auditoria/repository.py,83,BAJO,Usuario,"ElaboradoPorUsuarioID as elaborado_por_usuario_id,"
/app/backend/modules/informes_auditoria/repository.py,103,BAJO,Usuario,"DocumentoURL, ElaboradoPorUsuarioID, CreatedBy"
/app/backend/modules/informes_auditoria/repository.py,121,BAJO,Usuario,"current_user.get(""UsuarioID"") or current_user.get(""id""),"
/app/backend/modules/informes_auditoria/repository.py,175,BAJO,Usuario,"InformeAuditoriaID, EventoTipo, EventoDetalle, UsuarioID, CreatedBy"
/app/backend/modules/informes_auditoria/repository.py,182,BAJO,Usuario,"current_user.get(""UsuarioID"") or current_user.get(""id""),"
/app/backend/modules/informes_auditoria/repository.py,208,BAJO,Usuario,"InformeAuditoriaID, EventoTipo, EventoDetalle, UsuarioID, CreatedBy"
/app/backend/modules/informes_auditoria/repository.py,215,BAJO,Usuario,"current_user.get(""UsuarioID"") or current_user.get(""id""),"
/app/backend/modules/crm/automation_service.py,76,BAJO,Usuario,"Prioridad, Activa, UsuarioCreacionID, FechaCreacion"
/app/backend/modules/crm/automation_service.py,272,BAJO,Usuario,LEFT JOIN Usuarios u ON o.ResponsableID = u.UsuarioID
/app/backend/modules/crm/automation_service.py,282,BAJO,Usuario,"NotificacionID, EmpresaID, UsuarioDestinoID,"
/app/backend/modules/crm/native_service.py,402,BAJO,Usuario,"CONCAT(u.Nombre, ' ', u.Apellidos) as Usuario"
/app/backend/modules/crm/native_service.py,407,BAJO,Usuario,LEFT JOIN Usuario_Catalogo u ON h.CambiadoPor = u.PublicUUID
/app/backend/modules/crm/trigger_service.py,110,BAJO,Usuario,usuario_id: Usuario que generó el evento
/app/backend/modules/crm/trigger_service.py,383,BAJO,Usuario,"NotificacionID, EmpresaID, UsuarioDestinoID,"
/app/backend/modules/crm/trigger_service.py,575,BAJO,Usuario,"Activo, UsuarioCreacionID, FechaCreacion"
/app/backend/modules/crm/vtiger_routes.py,29,BAJO,Usuario,"username: str = Field(..., description=""Usuario de Vtiger"", example=""admin"")"
/app/backend/modules/crm/automation_routes.py,54,BAJO,ADMIN,Permisos: CRM_ADMIN
/app/backend/modules/crm/automation_routes.py,88,BAJO,ADMIN,Permisos: CRM_ADMIN
/app/backend/modules/crm/automation_routes.py,135,BAJO,ADMIN,Permisos: CRM_ADMIN
/app/backend/modules/crm/automation_routes.py,160,BAJO,ADMIN,Permisos: CRM_ADMIN
/app/backend/modules/crm/vtiger_client.py,531,BAJO,Usuario,username: Usuario de Vtiger
/app/backend/modules/crm/repository.py,155,BAJO,Usuario,LEFT JOIN Usuario_Catalogo u ON l.EjecutivoAsignadoUserID = u.PublicUUID
/app/backend/modules/crm/repository.py,225,BAJO,Usuario,LEFT JOIN Usuario_Catalogo u ON l.EjecutivoAsignadoUserID = u.PublicUUID
/app/backend/modules/crm/repository.py,520,BAJO,Usuario,LEFT JOIN Usuario_Catalogo u ON o.EjecutivoResponsableUserID = u.PublicUUID
/app/backend/modules/crm/repository.py,602,BAJO,Usuario,LEFT JOIN Usuario_Catalogo u ON o.EjecutivoResponsableUserID = u.PublicUUID
/app/backend/modules/crm/repository.py,926,BAJO,Usuario,LEFT JOIN Usuario_Catalogo u ON o.EjecutivoResponsableUserID = u.PublicUUID
/app/backend/modules/crm/trigger_routes.py,110,BAJO,ADMIN,Permisos: CRM_ADMIN
/app/backend/modules/crm/trigger_routes.py,166,BAJO,ADMIN,Permisos: CRM_ADMIN
/app/backend/modules/crm/trigger_routes.py,191,BAJO,ADMIN,Permisos: CRM_ADMIN
/app/backend/modules/finanzas/sql_subprocess_helper.py,65,BAJO,Usuario,username: Usuario
/app/backend/modules/finanzas/sql_subprocess_helper.py,182,BAJO,Usuario,username: Usuario
/app/backend/modules/finanzas/repository_bancarios.py,12,BAJO,Usuario,- Usuario_Catalogo
/app/backend/modules/finanzas/repository_bancarios.py,68,BAJO,Usuario,Verifica si el usuario existe en Usuario_Catalogo.
/app/backend/modules/finanzas/repository_bancarios.py,74,BAJO,Usuario,"query = f""SELECT COUNT(*) as total FROM Usuario_Catalogo WHERE UsuarioID = {usuario_id}"""
/app/backend/modules/finanzas/repository_bancarios.py,166,BAJO,Usuario,"cb.UsuarioCreacionID,"
/app/backend/modules/finanzas/repository_bancarios.py,168,BAJO,Usuario,cb.UsuarioModificacionID
/app/backend/modules/finanzas/repository_bancarios.py,196,BAJO,Usuario,"cb.UsuarioCreacionID,"
/app/backend/modules/finanzas/repository_bancarios.py,198,BAJO,Usuario,cb.UsuarioModificacionID
/app/backend/modules/finanzas/repository_bancarios.py,249,BAJO,Usuario,"NOTA: Si Usuario_Catalogo está vacío, UsuarioCreacionID se guarda como NULL"
/app/backend/modules/finanzas/repository_bancarios.py,260,BAJO,Usuario,"Moneda, EsCuentaPrincipal, Activo, FechaAlta, UsuarioCreacionID"
/app/backend/modules/finanzas/repository_bancarios.py,300,BAJO,Usuario,"set_clauses.append(f""UsuarioModificacionID = {usuario_sql}"")"
/app/backend/modules/finanzas/repository_bancarios.py,323,BAJO,Usuario,"UsuarioModificacionID = {usuario_sql},"
/app/backend/modules/finanzas/repository_bancarios.py,388,BAJO,Usuario,"sb.UsuarioCreacionID,"
/app/backend/modules/finanzas/repository_bancarios.py,389,BAJO,Usuario,"uc.NombreCompleto AS NombreUsuarioCreacion,"
/app/backend/modules/finanzas/repository_bancarios.py,391,BAJO,Usuario,"sb.UsuarioCancelacionID,"
/app/backend/modules/finanzas/repository_bancarios.py,392,BAJO,Usuario,"ucancel.NombreCompleto AS NombreUsuarioCancelacion,"
/app/backend/modules/finanzas/repository_bancarios.py,395,BAJO,Usuario,LEFT JOIN Usuario_Catalogo uc ON sb.UsuarioCreacionID = uc.UsuarioID
/app/backend/modules/finanzas/repository_bancarios.py,396,BAJO,Usuario,LEFT JOIN Usuario_Catalogo ucancel ON sb.UsuarioCancelacionID = ucancel.UsuarioID
/app/backend/modules/finanzas/repository_bancarios.py,416,BAJO,Usuario,"uc.NombreCompleto AS NombreUsuarioCreacion,"
/app/backend/modules/finanzas/repository_bancarios.py,419,BAJO,Usuario,LEFT JOIN Usuario_Catalogo uc ON sb.UsuarioCreacionID = uc.UsuarioID
/app/backend/modules/finanzas/repository_bancarios.py,465,BAJO,Usuario,"sb.UsuarioCreacionID,"
/app/backend/modules/finanzas/repository_bancarios.py,467,BAJO,Usuario,"sb.UsuarioCancelacionID,"
/app/backend/modules/finanzas/repository_bancarios.py,502,BAJO,Usuario,"UsuarioCreacionID, FechaCreacion"
/app/backend/modules/finanzas/repository_bancarios.py,532,BAJO,Usuario,"UsuarioCancelacionID = {usuario_sql},"
/app/backend/modules/finanzas/repository_bancarios.py,556,BAJO,Usuario,"UsuarioCancelacionID = {usuario_sql},"
/app/backend/modules/finanzas/repository_bancarios.py,688,BAJO,Usuario,"uc.NombreCompleto AS UsuarioCreacion,"
/app/backend/modules/finanzas/repository_bancarios.py,690,BAJO,Usuario,"ucancel.NombreCompleto AS UsuarioCancelacion,"
/app/backend/modules/finanzas/repository_bancarios.py,693,BAJO,Usuario,LEFT JOIN Usuario_Catalogo uc ON sb.UsuarioCreacionID = uc.UsuarioID
/app/backend/modules/finanzas/repository_bancarios.py,694,BAJO,Usuario,LEFT JOIN Usuario_Catalogo ucancel ON sb.UsuarioCancelacionID = ucancel.UsuarioID
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,223,BAJO,Usuario,"UsuarioCapturaID, UsuarioCapturaNombre, FechaCaptura,"
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,477,BAJO,Usuario,sets.append('UsuarioValidaID = %s')
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,479,BAJO,Usuario,sets.append('UsuarioValidaNombre = %s')
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,819,BAJO,Usuario,"'usuario_captura_id': row.get('UsuarioCapturaID'),"
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,820,BAJO,Usuario,"'usuario_captura_nombre': row.get('UsuarioCapturaNombre'),"
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,822,BAJO,Usuario,"'usuario_valida_id': row.get('UsuarioValidaID'),"
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,823,BAJO,Usuario,"'usuario_valida_nombre': row.get('UsuarioValidaNombre'),"
/app/backend/modules/finanzas/repository_cuadres_z_edarsahub.py,859,BAJO,Usuario,"UsuarioID, UsuarioNombre, Estatus, Metadata"
/app/backend/modules/finanzas/utils_bancarios.py,259,BAJO,Usuario,"""usuario_creacion"": saldo.get(""NombreUsuarioCreacion"") or saldo.get(""usuario_creacion""),"
/app/backend/modules/finanzas/utils_bancarios.py,261,BAJO,Usuario,"""usuario_cancelacion"": saldo.get(""NombreUsuarioCancelacion"") or saldo.get(""usuario_cancelacion""),"
/app/backend/modules/finanzas/repository.py,83,BAJO,Usuario,"UsuarioCreacion VARCHAR(100),"
/app/backend/modules/finanzas/saldos_bancarios.py,65,BAJO,"SuperAdministrador, Administrador","roles_admin = ['superadmin', 'SuperAdministrador', 'admin', 'Director Finanzas']"
/app/backend/modules/finanzas/saldos_bancarios.py,251,BAJO,Usuario,"logger.info(f""Saldo capturado: ID={saldo_id}, Cuenta={data.cuenta_bancaria_id}, Fecha={data.fecha_saldo}, Usuario={usuario_id}"")"
/app/backend/modules/finanzas/saldos_bancarios.py,330,BAJO,Usuario,"logger.info(f""Saldo corregido: Anterior={saldo_id}, Nuevo={nuevo_saldo_id}, Usuario={usuario_id}"")"
/app/backend/modules/finanzas/saldos_bancarios.py,400,BAJO,Usuario,"logger.info(f""Saldo cancelado: ID={saldo_id}, Motivo={data.motivo_cancelacion}, Usuario={usuario_id}"")"
/app/backend/modules/finanzas/saldos_bancarios.py,460,ALTO,Usuario,"""usuario"": h.get('UsuarioCreacion') if accion in ['CREACION', 'CORRECCION_NUEVA'] else h.get('UsuarioCancelacion'),"
/app/backend/modules/finanzas/carga_historica_ingresos.py,8,BAJO,Usuario,AUTORIZACIÓN: Usuario 2026-05-01
/app/backend/modules/finanzas/cuentas_bancarias.py,69,BAJO,"SuperAdministrador, Administrador","roles_admin = ['superadmin', 'SuperAdministrador', 'admin', 'Director Finanzas']"
/app/backend/modules/finanzas/cuentas_bancarias.py,298,BAJO,Usuario,"logger.info(f""Cuenta bancaria creada: ID={cuenta_id}, Alias={data.alias}, Usuario={usuario_id}"")"
/app/backend/modules/finanzas/cuentas_bancarias.py,365,BAJO,Usuario,"logger.info(f""Cuenta bancaria actualizada: ID={cuenta_id}, Usuario={usuario_id}"")"
/app/backend/modules/finanzas/cuentas_bancarias.py,419,BAJO,Usuario,"logger.info(f""Cuenta bancaria desactivada: ID={cuenta_id}, Motivo={data.motivo}, Usuario={usuario_id}"")"
/app/backend/modules/finanzas/propinas_tpv/routes_sql.py,363,ALTO,Administrador,"if current_user.get('role') not in ['admin', 'superadmin', 'Admin', 'Administrador']:"
/app/backend/modules/finanzas/propinas_tpv/routes_sql.py,395,ALTO,Administrador,"if current_user.get('role') not in ['admin', 'superadmin', 'Admin', 'Administrador']:"
/app/backend/modules/catalogos_workflow_sql/repository.py,85,BAJO,Usuario,"p.UsuarioID,"
/app/backend/modules/catalogos_workflow_sql/repository.py,101,BAJO,Usuario,WHERE p.UsuarioID = %s AND p.Activo = 1
/app/backend/modules/catalogos_workflow_sql/repository.py,118,BAJO,Usuario,"AND ISNULL(UsuarioID, -1) = ISNULL(%s, -1)"
/app/backend/modules/catalogos_workflow_sql/repository.py,126,BAJO,Usuario,"CodigoCatalogo, UsuarioID, RolID,"
/app/backend/modules/catalogos_workflow_sql/repository.py,180,BAJO,Usuario,"u.UsuarioID,"
